Project_x,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Comments_x,Au_Best_ppm,Ag_Best_ppm,Cu_Best_ppm,Pb_Best_ppm,Zn_Best_ppm,RQD_m,RQD_Pct,Hardness,Weathering,Num_Fractures,Fractures_per_m,Fracture_Infill,Roughness,Shape,Comments_x,Colour,Oxidation,Foliation,QtzCarb_Replacement_Pct,Lith1_Group,Lith1,Lith1_Texture,Lith1_Bedding,Lith1_Volc_Txt1,Lith1_Volc_Txt2,Comments_y,Reading1,Reading2,Reading3,Avg_Reading,Comments_x,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Comments_y,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments_x,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments_y
GCL,KAD17-046,210.35,214.84,QtzCarb,3,PER,QZ,3,CB,3,FU,1,,,,,,,,,,,,,,,,,,,TAN,UO,WK,15,DYK,DYKE-ALB,GRAN,,,,"Tan-Grey.  	Aphanitic Granular.  	Pyrite fine disseminated strong.  Quartz-Carb alteration moderate pervasive, trace patches of intense fuchsite up to 3 mm.  Quartz-Carb veining moderate-weak.  	Quartz stringer stockwork weak, pervasive with trace pyrite.  Quartz vein weak overall, locally strong.  Quartz vein 31 cm wide with VG at 214.12 m and a smaller quartz vein at 214.77 m.  	Foliation trace to very weak 40TCA.  Lower contact against ultramafic is sharp and planar defined by a 5 mm quartz vein.",,,,,,4,DIS,5,TRUE,PY,,,,,,,,,,FOL,MOD,1,40,,,,,,10,QC,4,IDV,NOD,ZON,0,40,FALSE,QZ,5,,IDV,DEF,MAS,0,70,TRUE,QZ,1,STW,NOD,MAS,0.5,60,FALSE,
GCL,KAD17-046,214.84,231.12,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,RU,1,,,,,,,,,,,,,,,,,GREEN-EM,UO,MOD,30,UM,UM,GRAN,,,,"Massive granular fuchsite-quartz-carbonate altered ultramafic unit 214.84-234 m interrupted by a wide white quartz vein at 231.12.  	Green-Grey.  	Fuchsite-Quartz-Carbonate alteration strong, pervasive and in quartz veins.  Trace patches of yellow-orange and opaque cream rutile and possible patches of trace brown carb/sericite.  Predominantly white quartz veins containing minor carbonate along margins, strong, brecciates the ultramafic.  Pyrite weak, disseminated, fine to very fine.  Lower contact is sharp but irregular against a quartz vein.  Core not recovered at 230.75-231 m.",,,,,,2,DIS,0.5,FALSE,PY,,,,,,,,,,FOL,HIGH,3,40,,,,,,20,QC,15,STW,DEF,ZON,0,40,FALSE,QC,5,,IDV,DEF,ZON,0,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-046,231.12,232.78,FuQtzCarb,4,SEL,FU,4,QZ,5,CB,3,,,,,,,,,,,,,,,,,,,WHITE,UO,WK,10,VN,UM,BRECCIA,,,,"White quartz vein containing 15 % strongly fuchsite-quartz-carb altered ultramafic clasts that were brecciated by this quartz vein.  	Fuchsite-Quartz-Carbonate alteration strong in the ultramafic clasts.  Trace carbonate (dolomite) veins 70TCA cross-cuts this white quartz vein domain.  232.63 m to bottom contact 16 cm wide banded-laminated zoned quartz-carbonate vein 30TCA cut by the main quartz veins.  Trace fine pyrite in ultramafic clasts.  	VG extremely fine at 232.36 m and at 232.42 m.  Quartz vein is trace foliated 50TCA.",,,,,,1,DIS,0.1,TRUE,PY,,,,,,,,,,FOL,LOW,1,50,,,,,,83,QZ,80,STW,DEF,MAS,0.1,70,TRUE,CB,1,,IDV,DEF,MAS,0,70,FALSE,QC,2,IDV,BXD,BAD,0,30,FALSE,Quartz vein is the main constituent for this domain.  Quartz-carb vein at the bottom contact has been crosscut-brecciated by the main quartz vein.
GCL,KAD17-046,232.78,234.46,FuQtzCarb,4,PER,FU,4,QZ,5,CB,4,MS,1,,,,,,,,,,,,,,,,,GREEN-EM,UO,WK,20,UM,UM,MASS,,,,"Massive granular fuchsite-quartz-carbonate altered ultramafic unit continuing from 214.84-231.12 m.  Green-White.  Fuchsite-Quatz-Carbonate alteration strong, pervasive, quartz strong in veining and as fine round eyes in the ultramafic.  	Brown-yellow carb-sericite trace, patchy.  Veining mostly white quartz, stockwork.  Quartz-carb vein has trace cream dolomite.  Pyrite disseminated, fine, trace.",,,,,,1,DIS,0.1,FALSE,,,,,,,,,,,FOL,MOD,2,30,,,,,,16,QZ,15,STW,DEF,MAS,0,40,FALSE,QC,1,,IDV,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,7.38,18.38,ChlCarbCal,5,PER,CA,5,CL,4,CB,3,QZ,2,,,,,,,,,,,,,,,,,GREEN-GRY,WO,ST,30,UM,UM-QC,BAND,,,,"Green-White.  Oxidation is weak but is focussed on fracture planes, and can reach 4 cm strong halo around fracture, likely meteoric.  Chlorite-Carbonate-Calcite intense, chlorite moderate-strong, carbonate moderate, calcite intense in toothpaste stockwork.  Veining mostly calcite stockwork crenulated.  Pyrite very fine, disseminated, trace.  	Arsenopyrite extremely fine, disseminated, possibly trace.  Strong foliation 50TCA.  White quartz-carb vein 33 cm wide at 17.75 m.  	Bottom contact is sharp against undifferentiated variolitic mafic below.",,,,,,1,DIS,0.1,FALSE,PY,AS,,"Possible arsenopyrite extremely fine, possibly trace, possibly arsenian pyrite.",,,,,,,FOL,HIGH,4,50,,,,,,33,CC,30,STW,CRN,MAS,0,50,FALSE,QC,3,,IDV,DEF,MAS,0,40,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,18.38,103.43,ChlQtzCarb,4,PER,CL,4,CB,3,QZ,2,AB,1,,,,,,,,,,,,,,,,,GREEN,TO,MOD,5,MAFIC,MAFIC,APHAN,,VAR,,"Dark Green.  Chlorite-Quartz-Carb-Calcite alteration strong, strong chlorite, moderate carbonate, patchy locally strong calcite (moderate overall).  Albitic alteration after deformed elongate varioles, locally strong.  	Veins Quartz-Carb weak.  Stringer white quartz-carb stockwork veins fill mafic clast monomictic breccia fractures in 20 cm zones 18.38-69.46 m.  	Pyrite very fine, disseminated, trace, local trace patches of strong disseminations up to 1.5 cm wide.  Arsenopyrite extremely fine, disseminated, possibly trace.  Foliation moderate 40TCA.  Varioles deformed, albitic alteration.  Perlitic.  	Local layers of monomictic breccia with dark green arcuate clasts possibly hyaloclastites.  The lower contact is defined by gradual increase in pyrite content.",,,,,,1,DIS,0.5,FALSE,PY,AS,,"Possible arsenopyrite extremely fine, trace.",,,,,,,FOL,HIGH,3,40,,,,,,5,QC,2,IDV,DEF,MAS,0.5,30,FALSE,QC,2,,IDV,ECH,MAS,0,50,FALSE,QC,1,STW,NOD,MAS,0,50,FALSE,
GCL,KAD17-047,103.43,125.04,ChlCarbCal,4,PER,CL,4,CA,4,CB,3,,,,,,,,,,,,,,,,,,,GREEN-BLK,UO,ST,15,MAFIC,MAFIC,APHAN,,PERL,VAR,"Continuation of above Mafic unit but with increased pyrite.  	Black-Green.  	Chlorite-Carb-Calcite moderate overall, strong chlorite and calcite pervasive, albitic alteration weakly pervasive and also concentrated on deformed varioles.  White-grey zoned Quartz-Carb veins individual, deformed to undeformed to en-echelon, 5 %, includes 0.5-5 % pyrite, 30-60TCA.  	Pyrite strong-moderate, darker yellow, disseminated in strong patches along planes.  Foliation moderate, intense at lower contact.",,,,,,4,DIS,3,FALSE,PY,,,,,,,,,,FOL,HIGH,3,,,,,,,5,QC,3,IDV,NOD,MAS,0.5,50,FALSE,QC,2,,IDV,DEF,ZON,5,50,FALSE,,,,,,,,FALSE,Zoned quartz-carb veins up to 10 cm.
GCL,KAD17-047,125.04,160.9,ChlCarb,5,PER,CL,4,CA,5,CB,4,MS,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,ST,30,UM,UM,APHAN,,,,,,,,,,1,DIS,0.1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-047,160.9,162,ChlQtzCarb,2,PER,CB,2,QZ,2,MS,2,CL,2,Zone of weak-moderate quartz-carbonate alteration with brown carbonate/sericite and loss of intense calcite from above.,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,0.636,,,0.636,,,,,,,,,,,,,,,,FOL,LOW,2,30,,,,,,5,QC,5,STW,DEF,MAS,0.1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,162,166.33,ChlQtzCarb,3,PER,QZ,3,CB,3,AB,2,CL,2,Zone of moderate-strong quartz-carb pale purple-porcelaine weak albitic alteration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOL,HIGH,3,30,,,,,,16,QC,15,STW,DEF,MAS,0.1,30,FALSE,QZ,1,,IDV,NOD,MAS,1,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,166.33,168.69,ChlQtzCarb,4,PER,QZ,4,CB,4,AB,4,CL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,QC,20,STW,DEF,MAS,0.1,50,FALSE,QC,5,,IDV,DEF,MAS,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,168.69,180.94,FuQtzCarb,4,PER,FU,1,CB,4,QZ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,QC,3,IDV,NOD,MAS,0,50,FALSE,QC,2,,IDV,NOD,MAS,0,60,FALSE,QC,1,STW,BXD,MAS,0,30,FALSE,
GCL,KAD17-047,180.94,183.83,QtzCarb,4,PER,QZ,4,CB,3,GR,3,,,,,,,,,,,,,,,,,,,BLACK,TO,MOD,15,FLT,FAULT,FLTD,,,,"Interpreted to be the Kerr Fault and lines up well with logged faults on other drill holes.  Black.  Oxidation concentrated in select pieces of core.  Graphite in fault breccia matrix.  Brecciation/cataclastic texture with clast milling and sub-rounding.  	Likely Ultramafic lithology.  Strong pyrite disseminated and in dense patches along 45-80TCA.",,,,,,4,PAT,5,FALSE,PY,,,,,,,,,,FOL,MOD,3,45,,,,,,15,QC,5,STW,FLT,MAS,0,50,FALSE,QZ,5,,IDV,DEF,MAS,0,80,FALSE,QC,5,IDV,DEF,VUG,0,10,FALSE,
GCL,KAD17-047,183.83,189.3,FuQtzCarb,4,PER,FU,2,CB,4,QZ,4,,,,,,,,,,,,,,,,,,,GREY-BLK,TO,MOD,15,UM,UM,APHAN,,,,"Black-grey.  	Aphanitic.  Transition zone between Fault above and Ultramafic below.  Fuchsite-Quartz-Carb alteration has trace-weak patchy fuchsite, strong quartz, moderate carb.  	Moderate quartz veining.  	Pyrite mineralization fine, moderate, disseminated.  Foliation strong at 30TCA.",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,MOD,4,30,FOL,MOD,4,20,,15,QC,10,STW,DEF,MAS,0.1,10,FALSE,QC,5,,STW,DEF,MAS,0,20,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,189.3,207.26,SerQtzCarb,4,PER,CB,4,QZ,4,MS,2,,,,,,,,,,,,,,,,,,,GREY,TO,MOD,30,UM,UM,APHAN,,,,"Grey-Brown-Yellow.  	Quartz-Carb-Brown Carb/Sericite alteration pervasive with weak patches of fuchsite near top contact.  	Brown Carb/Sericite in weak patches throughout.  Fe oxidation along 5 % fractures.  	Trace extremely fine pyrite disseminated.  Foliation strong defined by deformed quartz-carb stockwork veins 50TCA.  	Bottom contact is sharp against massive mafic unit below.",,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,HIGH,4,50,,,,,,25,QC,20,STW,DEF,MAS,0,50,FALSE,QC,5,,IDV,DEF,MAS,0,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,207.26,211.34,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,WK,5,MAFIC,MAFIC,APHAN,,,,"Black-Grey.  Quartz-Carbonate-Chlorite alteration moderate to weak, pervasive.  	Veining Quartz-Carbonate, weak.  Trace to weak disseminated very fine pyrite, strong fine disseminated pyrite 207.26-208 m.  Stockwork quartz vein at 207.26 m 25 cm wide.  	Trace possible extremely fine arsenopyrite.  Foliation weak 30-40TCA.",,,,,,,,,,,,,,,,,,,,FOL,HIGH,2,30,,,,,,10,QC,3,STR,NOD,MAS,0,20,FALSE,QC,2,,STW,FLT,MAS,0,10,FALSE,QC,5,STW,BXD,MAS,2,30,FALSE,
GCL,KAD17-047,211.34,214.7,QtzCarb,2,PER,GR,1,CB,2,QZ,2,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,ST,3,MAFIC,MAFIC-BXMS,BAND,,,,"Zone of broken core and recovery of 2.91 m and 2.8 m between blocks.  Black-Grey with thin black bands and possible black fracture fill (mud?).  	Quartz-Carb vein very weak, stringers, en-echelon, boudinaged, cross cuts and parallel to foliation.  Trace to weak disseminated very fine pyrite, local strong coarse pyrite at 214-214.26 m.  Foliation moderate-weak 40TCA.  Upper and lower contact are broken.",,,,,,3,DIS,1,FALSE,PY,,,"Moderate overall, weak with local patches of coarse strong pyrite.",,,,,,,FOL,HIGH,3,30,,,,,,5,QC,2,STR,ECH,MAS,0,10,FALSE,QC,2,,STW,NOD,MAS,0,10,FALSE,QC,1,STR,BUD,MAS,0,30,FALSE,
GCL,KAD17-047,214.7,219.24,ChlQtzCarb,2,PER,CL,3,CB,2,QZ,2,AB,2,,,,,,,,,,,,,,,,,GREY-BLK,UO,MOD,5,MAFIC,MAFIC,APHAN,,PERL,,"Black-Green.  	Perlitic.  Chlorite-Quartz-Carb alteration moderate-weak.  Weak albitic porcelain alteration local.  Quartz-Carb veins weak-very weak.  Local weak micro-fault/brittle shear crosscuts foliation/banding.  	Pyrite fine to medium disseminated, overall moderate, local strong bands and local weak zones parallel to foliation.  Possible trace extremely fine disseminated arsenopyrite.  	Foliation moderate-weak.  Local band of mafic breccia with mudstone matrix at 219.18 m 5 cm wide.  Lower contact is broken.",,,,,,3,DIS,1,FALSE,PY,AS,,,,,,,,,FOL,HIGH,3,40,,,,,,5,QC,1,IDV,BUD,MAS,0,50,FALSE,QC,1,,IDV,NOD,MAS,0,30,FALSE,QC,3,STR,ECH,MAS,0,10,FALSE,
GCL,KAD17-047,219.24,220,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Start of Stope Fill Void zone 219.24-240.8 m.  	Black-grey Mafic, trace fine disseminated pyrite.",0.62,,,0.62,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,220,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILL,SAND,,,,,Void with sand fill.,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,225,226.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Grey-Green quartz-carb Ultramafic, weak fuchsite, trace medium disseminated pyrite.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,226.5,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,VOID,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,228,228.84,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Grey-Green quartz-carb Ultramafic, trace to moderate fuchsite, trace extremely fine disseminated pyrite.",0.398,,,0.398,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,228.84,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,VOID,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,231,232.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Grey-Green moderate-strong grey quartz moderate carb altered weak patchy fuchsite Ultramafic, trace extremely fine sulphides (possible pyrite and or arsenopyrite)",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,232.88,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,VOID,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,234,235.1,,,,,,,,,,,,,0.047,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Grey-Green moderate-strong grey quartz moderate carb altered trace patchy fuchsite Ultramafic, trace extremely fine sulphides (possible pyrite and or arsenopyrite)",0.53,,,0.53,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,235.1,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,VOID,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,237,237.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,237.41,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,240,240.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILL,GRAVEL,,,,,"Grey-Green moderate grey quartz altered trace patchy fuchsite Ultramafic.  	Green-White strong white quartz moderate fuchsite altered Ultramafic.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,240.1,240.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,Last void in the Stope Fill Void zone 219.24-240.8 m.,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,240.8,262.91,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,RU,1,,,,,,,,,,,,,,,,,GREEN-EM,UO,WK,20,UM,UM,GRAN,,,,"Green-Grey.  Granular Massive.  Fuchsite-Quartz-Carbonate alteration strong, pervasive.  Trace patches of yellow-orange rutile.  Quartz-Carb veining moderate-strong Quartz vein white opaque or grey smoky strong.  	Foliation weak 20 TCA.  Trace extremely fine disseminated arsenopyrite.  Moderate disseminated medium-grained pyrite 257.22- 262.91 m.  	Reduced to NQ at 257 m.  Healed fault-breccia with quartz-carb and clast-fill 257.92 m 8 cm wide, 258.34 m 27 cm wide.  	Lower contact is sharp.",,,,,,1,DIS,0.1,FALSE,AS,PY,,,,,,,,,FOL,HIGH,3,20,,,,,,20,QC,10,IDV,DEF,MAS,0,40,FALSE,QC,5,,IDV,DEF,MAS,0,60,FALSE,QC,5,STW,DEF,MAS,0,30,FALSE,
GCL,KAD17-047,262.91,264.22,QtzCarb,4,PER,AB,3,CB,3,QZ,4,,,,4.78,,,,,,,,,,,,,,,TAN,UO,WK,40,DYK,DYKE-ALB,GRAN,,,,"Tan-White.  	Massive Granular.  	Quartz-Carb alteration, strong quartz.  	White quartz vein 43 cm wide at 269.91 m.  	Pyrite strong fine disseminated.  Chalcopyrite trace fine disseminated.  Foliation weak-trace 50TCA.  Ultramafic with moderate green fuchsite-quartz-carbonate at 263.32-263.54 m.  	Lower contact is sharp.",0.166,,,0.166,,4,DIS,5,FALSE,PY,CP,,,,,,,,,FOL,MOD,1,50,,,,,,15,QC,5,STW,DEF,ZON,0,50,FALSE,QC,10,,IDV,DEF,MAS,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,264.22,266.86,FuQtzCarb,4,PER,FU,4,QZ,4,CB,3,MS,2,,,,,,,,,,,,,,,,,GREEN-AP,UO,WK,15,UM,UM,GRAN,,,,"Continuation of UM 240.8-262.91 m.  Apple Green-Grey.  Granular Massive.  Fuchsite-Quartz-Carb-Sericite/Brown Carb, fuchsite strong, quartz strong, carb moderate, yellow sericite/brown carb moderate-patchy.  Quartz and quartz-carb veins moderate.  Pyrite fine moderate disseminated.  	Arsenopyrite extremely fine trace disseminated.  Weak foliation.  Lower contact is sharp.",,,,,,2,DIS,0.5,FALSE,PY,AS,,,,,,,,,FOL,HIGH,3,40,,,,,,15,QZ,10,IDV,DEF,MAS,0,70,FALSE,QC,5,,IDV,DEF,ZON,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,266.86,268.65,SerQtzCarb,4,PER,CB,3,QZ,4,FU,1,,,,,,,,,,,,,,,,,,,TAN,UO,MOD,15,DYK,DYKE-ALB,GRAN,,,,"Likely related to 262.91-264.22 m.  	Tan.  Massive Granular.  Quartz-Carb-Albite-Sericite/Brown Carb alteration strong.  Trace amount wispy local strong patches of fuchsite.  Quartz-Carb veins strong, quartz-dominated with pyrite along vein margins and quartz-carb vein with strong pyrite.  	Pyrite fine-very fine disseminated strong, locally intense.  	Foliation moderate 30TCA. Lower contact is sharp and irregular.",,,,,,4,DIS,5,FALSE,PY,,,,,,,,,,FOL,HIGH,3,30,,,,,,15,QC,5,IDV,DEF,MAS,0.1,50,FALSE,QZ,5,,IDV,DEF,MAS,0.1,20,FALSE,QC,5,IDV,DEF,MAS,5,50,FALSE,
GCL,KAD17-047,268.65,283.53,FuQtzCarb,4,PER,FU,4,CB,3,QZ,4,MS,2,,,,,,,,,,,,,,,,,GREEN-EM,UO,MOD,15,UM,UM,GRAN,,,,"Green.  Fuchsite-Quartz-Carb strong pervasive.  Patchy local yellow-brown sericite/brown carb.  	Quartz-Carb vein strong-moderate.  White Quartz vein moderate massive.  	Pyrite fine disseminated weak, strong in porphyry.  Arsenopyrite extremely fine disseminated trace  .Foliation moderate-weak 20-40TCA predominantly 30TCA.  Tan-Grey Quartz-Feldspar Porphyry at 280.38-280.61 m, 281.46 m, pyrite strong disseminated.  Blocking at 282.6-282.73 m.",,,,,,2,DIS,0.5,FALSE,PY,AS,,,,,,,,,FOL,HIGH,3,30,,,,,,15,QZ,5,IDV,DEF,MAS,0,30,FALSE,QC,10,,IDV,DEF,ZON,0,70,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,283.53,285.48,QtzCarb,4,PER,QZ,4,CB,3,AB,4,,,,,,,,,,,,,,,,,,,TAN,WO,WK,15,DYK,DYKE-ALB,GRAN,,,,"Tan.  Quartz-Carb-Alb alteration strong.  Chlorite trace along fractures and veinlets.  Quartz-Carb vein strong.  Pyrite medium to fine moderate to intense (overall strong) disseminated moderately oxidized.  Chalcopyrite rare (one grain observed)  fine disseminated.  Weak Foliation 50TCA.  	Upper and lower contacts are sharp.",,,,,,4,DIS,5,FALSE,PY,CP,,,,,,,,,FOL,MOD,1,50,,,,,,15,QC,10,STW,DEF,ZON,1,50,FALSE,QC,5,,STR,DEF,MAS,0.5,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,285.48,287,FuQtzCarb,4,PER,FU,4,CB,3,QZ,3,MS,3,,,,,,,,,,,,,,,,,GREEN-AP,UO,MOD,5,UM,UM,GRAN,,,,"Continuation of 268.65-283.53 m.  Apple Green.  	Granular Massive.  	Fuchsite-Quartz-Carb-Sericite strong-moderate pervasive.  Quartz-Carb vein moderate.  	Pyrite very fine trace disseminated.  Arsenopyrite extremely fine trace disseminated.  Moderately-weakly foliated 30TCA.  Lower contact is sharp.",,,,,,1,DIS,0.1,FALSE,PY,AS,,,,,,,,,FOL,HIGH,3,30,,,,,,5,QC,5,STW,DEF,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,287,288.66,QtzCarb,4,PER,QZ,4,CB,3,AB,4,,,,,,,,,,,,,,,,,,,TAN,WO,WK,10,DYK,DYKE-ALB,PHAN,,,,,,,,,,4,DIS,5,FALSE,PY,,,,,,,,,,FOL,MOD,1,50,,,,,,8,QC,5,STW,BXD,MAS,10,20,FALSE,QC,3,,STW,NOD,MAS,0.5,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,288.66,300.71,FuQtzCarb,4,PER,FU,4,CB,4,QZ,4,MS,2,,,,,,,,,,,,,,,,,GREEN-AP,UO,MOD,15,UM,UM,GRAN,,SPX,,"Green.  Granular Massive and Spinifex 294-296.56 m.  Fuchsite-Quartz-Carb strong pervasive.  	Quartz-Carb vein moderate.  Foliation variable weak-strong 30TCA.  Pyrite fine trace disseminated.  Gold visible at 297.68 m.  Blocking 298.7-298.8 m.  Lower contact is sharp.",,,,,,1,DIS,0.1,TRUE,PY,,,,,,,,,,,,,,,,,,,15,QC,10,STW,DEF,MAS,0.5,35,FALSE,QC,5,,IDV,DEF,MAS,0.1,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,300.71,301.5,SerQtzCarb,4,PER,CB,3,QZ,3,AB,3,MS,3,,0.34,,,,,,,,,,,,,,,TAN,UO,WK,10,DYK,DYKE-ALB,GRAN,,,,"Last interval of intact core before stope fill-void.  Tan Yellow-Brow.  Quartz-Carb-Albite moderate pervasive.  Sericite/Brown Carb moderate pervasive.  Quartz-Carb veining moderate.  	Pyrite fine strong dissemination 5 %.   Foliation weak 30TCA.",0.475,,,0.475,,4,DIS,5,FALSE,PY,,,,,,,,,,FOL,HIGH,2,30,,,,,,10,QZ,5,STW,DEF,MAS,0.1,30,FALSE,QC,5,,STW,DEF,MAS,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-047,301.5,302.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILL,BOULDER,,,,,Part of Stope Fill-Void zone 301.5-312.27 m.,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
