Project,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Alt5,Alt5_Int,Comments,Relog,Logger,Timestamp
GCL,KAD17-052,6.74,15.39,ChlCarbCal,4,SEL,QZ,3,CB,4,CA,4,AB,3,CL,4,Calcite alteration also present.,0,Andrienko,8/13/2017
GCL,KAD17-052,15.39,16.15,ChlCarbCal,4,SEL,CB,4,CA,4,AB,4,QZ,3,CL,3,"Moderate to strong alteration, selective.",0,Andrienko,8/13/2017
GCL,KAD17-052,16.15,43.43,ChlCarbCal,4,SEL,CB,4,CA,4,QZ,4,CL,3,,,,0,Andrienko,8/13/2017
GCL,KAD17-052,43.43,48.41,ChlCarbCal,4,PER,QZ,3,CB,4,CA,4,CL,3,,,,0,Andrienko,8/13/2017
GCL,KAD17-052,48.41,60.41,ChlCarbCal,4,SEL,CA,4,CL,4,AB,3,CA,3,QZ,3,,0,Andrienko,8/13/2017
GCL,KAD17-052,60.41,69.98,ChlCarbCal,4,PER,CB,4,CA,4,CL,3,QZ,3,,,,0,Andrienko,8/13/2017
GCL,KAD17-052,69.98,70.89,ChlCarbCal,3,SEL,CB,3,CA,3,CL,4,QZ,2,AB,2,Weak to moderate qz/ab.,0,Andrienko,8/13/2017
GCL,KAD17-052,70.89,127.74,ChlQtzCarb,3,SEL,CB,4,AB,3,QZ,3,CA,3,CL,3,Moderate to strong selective alteration.,0,Andrienko,8/14/2017
GCL,KAD17-052,127.74,129.23,ChlCarbCal,3,PER,CB,3,QZ,3,CA,4,FU,2,CL,2,Moderate-strong quartz. Weak patchy fuchsite.,0,Andrienko,8/14/2017
GCL,KAD17-052,129.23,133.46,ChlCarbCal,3,PER,QZ,3,CB,4,CA,4,CL,2,MS,1,,0,Andrienko,8/14/2017
GCL,KAD17-052,133.46,165.37,ChlQtzCarb,4,PER,CL,4,TA,3,QZ,2,CA,4,MS,1,"Moderate to strong talc, increasing downhole. Weak qz alteration within host rock, strong in veins.",0,Andrienko,8/14/2017
GCL,KAD17-052,165.37,191.54,FuQtzCarb,3,PER,CB,3,QZ,4,CL,2,FU,2,GR,1,,0,Andrienko,8/17/2017
GCL,KAD17-052,191.54,204.47,QtzCarb,4,SEL,CB,3,QZ,4,AB,4,CL,3,,,,0,Andrienko,8/14/2017
GCL,KAD17-052,204.47,205.3,ChlQtzCarb,3,PER,CL,2,CB,3,QZ,3,CL,2,MS,2,Moderate to strong carb.,0,Andrienko,8/14/2017
GCL,KAD17-052,205.3,218,ChlQtzCarb,4,SEL,AB,4,MS,4,CL,3,CB,3,,,,0,Andrienko,8/15/2017
GCL,KAD17-052,218,230.15,QtzCarb,4,SEL,AB,4,QZ,4,CL,3,CB,3,,,"Selective alteration to groundmass (chlorite), qz/ab to massive mafic sections.",0,Andrienko,8/15/2017
GCL,KAD17-052,230.15,245.18,QtzCarb,3,PER,AB,4,QZ,4,CB,3,CL,2,,,,0,Andrienko,8/15/2017
GCL,KAD17-052,245.18,256.08,FuQtzCarb,3,PER,QZ,4,CB,3,GR,2,FU,2,CL,2,Moderate to strong qz. Weak selective graphite.,0,Andrienko,8/15/2017
GCL,KAD17-052,256.08,260.36,QtzCarb,4,SEL,QZ,4,CB,4,GR,1,CL,1,,,QC altered groundmass.,0,Andrienko,8/15/2017
GCL,KAD17-052,260.36,267.4,NA,NA,,,,,,,,,,,,,0,Andrienko,9/3/2017
GCL,KAD17-053,2.45,7.08,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,3,,,,0,Tupper,8/17/2017
GCL,KAD17-053,7.08,17.29,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,17.29,42.64,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,42.64,60.95,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,60.95,127.34,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,3,,,,0,Tupper,8/17/2017
GCL,KAD17-053,127.34,134.71,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,134.71,158.3,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,158.3,162,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,3,CA,3,,,,0,Tupper,8/17/2017
GCL,KAD17-053,162,169.45,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,3,,,,0,Tupper,8/17/2017
GCL,KAD17-053,169.45,177.8,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,AB,2,,,,0,Tupper,8/17/2017
GCL,KAD17-053,177.8,205.73,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,205.73,212.5,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,3,,,,0,Tupper,8/18/2017
GCL,KAD17-053,212.5,213.5,ChlQtzCarb,3,PER,CB,3,QZ,4,CL,3,CA,3,,,,0,Tupper,8/18/2017
GCL,KAD17-053,213.5,226.11,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,226.11,238.69,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,238.69,245,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,245,248.6,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,4,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,248.6,284.29,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/18/2017
GCL,KAD17-053,284.29,307.74,TalcChlCal,2,PAT,CA,3,CL,3,TA,2,FU,1,MS,1,,0,Tupper,8/19/2017
GCL,KAD17-053,307.74,313.4,FuQtzCarb,3,PAT,CB,3,FU,3,CL,2,QZ,3,GR,2,,0,Tupper,8/19/2017
GCL,KAD17-053,313.4,317.2,FuQtzCarb,3,PAT,CB,3,FU,2,QZ,3,GR,2,,,,0,Tupper,8/19/2017
GCL,KAD17-053,317.2,332,FuQtzCarb,3,PER,CB,3,FU,2,QZ,4,GR,2,,,,0,Tupper,8/19/2017
GCL,KAD17-053,332,344.3,FuQtzCarb,3,PAT,CB,2,FU,2,QZ,4,,,,,,0,Tupper,8/19/2017
GCL,KAD17-053,344.3,345.52,Chl,2,PER,CL,2,,,,,,,,,,0,Tupper,8/19/2017
GCL,KAD17-053,345.52,360.44,FuQtzCarb,3,PER,CB,2,FU,3,QZ,4,,,,,,0,Tupper,8/20/2017
GCL,KAD17-053,360.44,360.74,Graph,3,PER,GR,3,,,,,,,,,,0,Tupper,8/20/2017
GCL,KAD17-053,360.74,364.35,FuQtzCarb,3,PAT,CB,3,FU,3,QZ,3,GR,2,,,,0,Tupper,8/20/2017
GCL,KAD17-053,364.35,375.53,Albite,4,PER,AB,4,CB,2,,,,,,,,0,Tupper,8/20/2017
GCL,KAD17-053,375.53,394.95,Albite,4,SEL,AB,4,CL,2,,,,,,,,0,Tupper,8/20/2017
GCL,KAD17-053,394.95,395.71,Graph,3,PER,GR,3,AB,2,QZ,3,,,,,,0,Tupper,8/20/2017
GCL,KAD17-053,395.71,414,FuQtzCarb,4,PER,CB,4,FU,2,QZ,3,CL,2,RU,2,,0,Tupper,8/22/2017
GCL,KAD17-053,414,414.4,NA,NA,,,,,,,,,,,,,0,Tupper,9/3/2017
GCL,KAD17-053,414.4,417.85,QtzCarb,4,PER,CB,4,QZ,3,,,,,,,,0,Tupper,8/22/2017
GCL,KAD17-053,417.85,444,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,,,,,,0,Tupper,8/25/2017
GCL,KAD17-054,2.37,97.93,ChlCarbCal,3,SEL,CL,4,CB,4,CA,3,AB,3,QZ,3,,0,Andrienko,8/18/2017
GCL,KAD17-054,97.93,106.13,ChlCarbCal,3,SEL,CB,3,QZ,3,CL,4,CA,3,,,"Amygdules are QC-calcite altered, groundmass is strongly chlorite altered.",0,Andrienko,8/18/2017
GCL,KAD17-054,106.13,126.83,ChlQtzCarb,3,SEL,CL,4,CB,3,CA,3,QZ,3,,,"Clasts are chlorite altered, groundmass is qz, carb-calcite altered.",0,Andrienko,8/18/2017
GCL,KAD17-054,126.83,134.6,ChlCarbCal,3,PER,CL,2,AB,3,QZ,3,CA,3,,,Weak to moderate chlorite.,0,Andrienko,8/18/2017
GCL,KAD17-054,134.6,152.67,ChlCarbCal,3,SEL,CL,4,QZ,3,CB,3,CA,3,AB,2,"Selective alteration to patchy grains (interpreted as amygdules), varioles, autobreccia, and groundmass. Varioles are qz/ab-carb-calcite altered.",0,Andrienko,8/18/2017
GCL,KAD17-054,152.67,160.26,ChlQtzCarb,3,PER,CL,3,QZ,4,AB,3,CB,3,CA,3,Qz moderate to strong.,0,Andrienko,8/19/2017
GCL,KAD17-054,160.26,172.35,ChlQtzCarb,3,SEL,CL,4,QZ,3,AB,2,CB,3,CA,3,,0,Andrienko,8/19/2017
GCL,KAD17-054,172.35,186.75,ChlQtzCarb,3,SEL,AB,3,QZ,3,CL,4,CB,2,CA,2,,0,Andrienko,8/19/2017
GCL,KAD17-054,186.75,194.28,ChlCarbCal,3,PER,CB,4,CA,4,QZ,3,CL,2,,,,0,Andrienko,8/19/2017
GCL,KAD17-054,194.28,217.41,ChlCarbCal,4,PER,CL,4,CA,4,CB,4,TA,2,QZ,2,,0,Andrienko,8/19/2017
GCL,KAD17-054,217.41,223.84,ChlQtzCarb,3,PER,QZ,3,CL,4,TA,3,CB,3,CA,3,,0,Andrienko,8/19/2017
GCL,KAD17-054,223.84,253.79,FuQtzCarb,3,PAT,FU,2,QZ,4,CB,3,CL,2,,,Patchy weak-moderate fuchsite.,0,Andrienko,8/19/2017
GCL,KAD17-054,253.79,280.3,ChlQtzCarb,3,PER,AB,4,QZ,4,CB,3,CL,2,,,,0,Andrienko,8/20/2017
GCL,KAD17-054,280.3,281,Qtz,4,PER,QZ,4,,,,,,,,,,0,Brown,8/20/2017
GCL,KAD17-054,281,286.41,ChlQtzCarb,3,PER,AB,4,QZ,4,CB,3,CL,2,,,,0,Brown,8/20/2017
GCL,KAD17-054,286.41,298.08,ChlQtzCarb,3,PER,CB,4,CL,3,QZ,3,AB,2,,,"Pervasive ChlQzCarb alt, moderate intensity. Selective Ab alt, seen with varioles",0,Brown,8/21/2017
GCL,KAD17-054,298.08,300,NA,NA,,,,,,,,,,,,,0,Tupper,9/3/2017
GCL,KAD17-054,300,300.54,Qtz,4,PER,QZ,4,,,,,,,,,,0,Tupper,8/21/2017
GCL,KAD17-054,300.54,303,NA,NA,,,,,,,,,,,,,0,Tupper,9/3/2017
GCL,KAD17-055,13.5,14.62,FuQtzCarb,3,PER,FU,3,CB,4,QZ,3,CL,2,,,,0,Tupper,8/22/2017
GCL,KAD17-055,14.62,15.59,ChlQtzCarb,3,PER,CB,4,QZ,3,CL,2,,,,,,0,Tupper,8/22/2017
GCL,KAD17-055,15.59,17.29,QtzCarb,3,PER,CB,4,QZ,3,,,,,,,,0,Tupper,8/22/2017
GCL,KAD17-055,17.29,26.1,FuQtzCarb,4,PER,CB,4,FU,3,QZ,3,,,,,,0,Tupper,8/22/2017
GCL,KAD17-055,26.1,41.52,ChlQtzCarb,4,PER,QZ,4,CL,4,CB,3,TA,2,,,,0,Tupper,8/23/2017
GCL,KAD17-055,41.52,44.5,Carb,3,PER,MS,3,CB,3,,,,,,,"Iron carb alteration? And estimate of Qz-carb percentage in ""lithology""",0,Brown,8/24/2017
GCL,KAD17-055,44.5,45.8,FuQtzCarb,4,PAT,QZ,5,FU,3,CB,3,,,,,,0,Henderson,8/25/2017
GCL,KAD17-055,45.8,53.4,FuQtzCarb,3,PER,CB,2,FU,3,QZ,3,,,,,,0,Henderson,8/25/2017
GCL,KAD17-055,53.4,61.2,FuQtzCarb,4,PAT,FU,4,CB,4,QZ,3,,,,,,0,Henderson,8/25/2017
GCL,KAD17-055,61.2,66.49,FuQtzCarb,5,PER,FU,5,CB,4,QZ,4,,,,,,0,Henderson,8/25/2017
GCL,KAD17-056,3.79,22.3,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/22/2017
GCL,KAD17-056,22.3,48.36,ChlQtzCarb,2,PER,AB,2,CB,2,CL,2,QZ,2,CA,2,,0,Tupper,8/22/2017
GCL,KAD17-056,48.36,61.1,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,CA,2,,,,0,Tupper,8/22/2017
GCL,KAD17-056,61.1,72.27,ChlQtzCarb,3,PER,CB,3,CL,3,CA,3,QZ,2,,,,0,Tupper,8/22/2017
GCL,KAD17-056,72.27,75,ChlQtzCarb,3,PER,CL,2,CB,2,QZ,4,CA,2,,,,0,Tupper,8/22/2017
GCL,KAD17-056,75,123.74,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,3,AB,1,,0,Tupper,8/23/2017
GCL,KAD17-056,123.74,147.44,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,CA,2,,,,0,Tupper,8/23/2017
GCL,KAD17-056,147.44,219.29,ChlQtzCarb,3,PER,CB,3,CL,3,AB,2,QZ,3,,,,0,Tupper,8/23/2017
GCL,KAD17-056,219.29,264.81,ChlQtzCarb,4,PER,CB,2,CL,2,QZ,4,,,,,,0,Tupper,8/25/2017
GCL,KAD17-056,264.81,283.39,ChlCarbCal,3,PER,CA,3,CB,3,CL,3,TA,2,,,,0,Brown,8/25/2017
GCL,KAD17-056,283.39,290.55,ChlQtzCarb,3,PER,CL,3,CB,3,QZ,3,,,,,,0,Brown,8/25/2017
GCL,KAD17-056,290.55,306.45,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,2,,,,,Presence of Brown-carb?,0,Brown,8/26/2017
GCL,KAD17-056,306.45,307.19,ChlQtzCarb,2,PER,QZ,3,CB,3,CL,2,,,,,,0,Brown,8/26/2017
GCL,KAD17-056,307.19,307.94,FuQtzCarb,3,PER,FU,2,QZ,3,CB,3,,,,,,0,Brown,8/26/2017
GCL,KAD17-056,307.94,318.5,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,3,,,,,Presence of Brown-carb?,0,Brown,8/26/2017
GCL,KAD17-056,318.5,320,ChlQtzCarb,2,PER,QZ,3,CB,3,CL,2,,,,,,0,Brown,8/26/2017
GCL,KAD17-056,320,323,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,2,,,,,Presence of Brown-carb?,0,Brown,8/26/2017
GCL,KAD17-056,323,331.43,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,2,TA,1,,,Weak patchy brown-carb?,0,Brown,8/26/2017
GCL,KAD17-056,331.43,333.57,Albite,3,PAT,AB,3,QZ,2,CB,3,FU,2,,,,0,Brown,9/1/2017
GCL,KAD17-056,333.57,335.89,Albite,3,PER,AB,3,QZ,3,CB,3,MS,2,,,Weak Patchy Sercite-Qz-Carb Alt also seen.,0,Brown,8/27/2017
GCL,KAD17-056,335.89,341,Albite,3,PER,AB,4,QZ,3,CB,3,,,,,,0,Brown,8/27/2017
GCL,KAD17-056,341,344,ChlQtzCarb,3,PER,CL,4,QZ,3,CB,3,AB,3,,,,0,Brown,8/27/2017
GCL,KAD17-056,344,361.09,Albite,4,PER,AB,3,QZ,3,CB,2,,,,,,0,Brown,8/27/2017
GCL,KAD17-056,361.09,365.23,Albite,3,PER,AB,4,QZ,3,CB,3,,,,,,0,Brown,8/27/2017
GCL,KAD17-056,365.23,366,Albite,3,PER,AB,4,QZ,3,CB,3,,,,,,0,Brown,8/27/2017
GCL,KAD17-056,366,370.27,FuQtzCarb,2,PER,AB,4,FU,3,QZ,3,CB,3,MS,2,,0,Brown,8/27/2017
GCL,KAD17-056,370.27,390.65,SerQtzCarb,3,PER,MS,4,QZ,3,CB,3,FU,3,,,,0,Brown,8/27/2017
GCL,KAD17-056,390.65,392,FuQtzCarb,3,PER,FU,3,QZ,3,CB,3,,,,,,0,Brown,8/27/2017
GCL,KAD17-056,392,401.98,FuQtzCarb,3,PER,FU,4,QZ,3,CB,3,,,,,,0,Brown,8/28/2017
GCL,KAD17-056,401.98,406.14,SerQtzCarb,4,PER,MS,4,CL,3,QZ,2,CB,3,,,,0,Brown,8/28/2017
GCL,KAD17-056,406.14,409,FuQtzCarb,4,PER,FU,4,QZ,3,CB,2,CL,3,MS,2,,0,Brown,8/29/2017
GCL,KAD17-056,409,410.41,NA,NA,,,,,,,,,,,,,0,Brown,9/3/2017
GCL,KAD17-056,410.41,419.6,FuQtzCarb,4,PER,FU,4,QZ,3,CB,3,MS,2,,,,0,Brown,8/29/2017
GCL,KAD17-056,419.6,425.48,FuQtzCarb,4,PER,FU,4,QZ,3,CB,3,,,,,,0,Brown,9/1/2017
GCL,KAD17-056,425.48,425.6,NA,NA,,,,,,,,,,,,,0,Brown,9/3/2017
GCL,KAD17-056,425.6,426.26,FuQtzCarb,3,PER,FU,4,QZ,3,CB,3,,,,,,0,Brown,8/30/2017
GCL,KAD17-056,426.26,428.18,FuQtzCarb,3,PER,FU,4,QZ,4,CB,2,,,,,,0,Brown,8/30/2017
GCL,KAD17-056,428.18,437,FuQtzCarb,3,PER,FU,4,QZ,3,CB,3,,,,,,0,Brown,8/30/2017
GCL,KAD17-056,437,450,SerQtzCarb,3,PER,MS,4,QZ,3,CB,3,CL,2,FU,1,,0,Brown,8/31/2017
GCL,KAD17-057,18.09,27.29,ChlQtzCarb,4,PER,CL,3,CB,4,QZ,4,TA,2,,,magnesium chlorite,0,Henderson,8/26/2017
GCL,KAD17-057,27.29,32.11,FuQtzCarb,3,PER,FU,1,QZ,4,CB,3,,,,,,0,Henderson,8/26/2017
GCL,KAD17-057,32.11,42,FuQtzCarb,4,PER,FU,4,CB,4,QZ,4,MS,2,,,brown carbonate,0,Henderson,8/28/2017
GCL,KAD17-057,42,50.58,FuQtzCarb,5,PER,FU,5,QZ,5,CB,3,,,,,,0,Henderson,8/28/2017
GCL,KAD17-057,50.58,51,NA,NA,,,,,,,,,,,,,0,Henderson,9/3/2017
GCL,KAD17-058,7,12,FuQtzCarb,4,PER,FU,4,QZ,3,CB,3,,,,,,0,Brown,8/26/2017
GCL,KAD17-058,12,28.6,FuQtzCarb,3,PER,FU,3,CB,3,QZ,4,,,,,weak localized patches of Fe-carb,0,Brown,8/26/2017
GCL,KAD17-058,28.6,30.2,QtzCarb,3,PAT,CB,3,QZ,3,,,,,,,localized massive package of Fe-carb alt,0,Brown,8/26/2017
GCL,KAD17-058,30.2,37.46,FuQtzCarb,3,PER,FU,3,CB,3,QZ,3,,,,,,0,Brown,8/26/2017
GCL,KAD17-058,37.46,39.14,FuQtzCarb,3,PER,CB,4,QZ,3,FU,2,,,,,,0,Brown,8/26/2017
GCL,KAD17-058,39.14,53.46,FuQtzCarb,3,PER,FU,3,QZ,3,CB,3,,,,,,0,Brown,8/26/2017
GCL,KAD17-058,53.46,60,NA,NA,,,,,,,,,,,,,0,Brown,9/3/2017
GCL,KAD17-059,5.01,24,ChlCarbCal,3,PAT,CB,3,QZ,3,CA,4,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,24,27.97,TalcChlCal,2,PER,TA,1,CL,2,CA,4,QZ,3,,,,0,Henderson,8/27/2017
GCL,KAD17-059,27.97,42,TalcChlCal,2,PER,TA,2,CL,3,CA,4,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,42,47.87,TalcChlCal,2,PER,TA,2,CA,4,CL,3,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,47.87,51.75,TalcChl,3,PER,TA,3,CL,3,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,51.75,54.46,QtzCarb,3,PER,MS,4,CB,2,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,54.46,64.1,Albite,3,PER,AB,3,FU,1,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,64.1,64.92,QtzCarb,4,PER,QZ,4,,,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,64.92,86,Albite,4,PER,AB,4,,,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,86,86.85,Albite,3,PER,FU,2,QZ,4,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,86.85,91.31,Albite,3,PER,AB,4,,,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,91.31,104.09,Albite,4,PER,AB,4,,,,,,,,,,0,Henderson,8/27/2017
GCL,KAD17-059,104.09,105.14,NA,NA,,,,,,,,,,,,,0,Henderson,9/3/2017
GCL,KAD17-059,105.14,117.48,Albite,4,PER,AB,4,FU,2,CB,3,QZ,4,,,,0,Henderson,8/27/2017
GCL,KAD17-059,117.48,130.86,FuQtzCarb,4,PER,FU,2,MS,4,CB,3,QZ,4,,,brown carbonate,0,Henderson,8/28/2017
GCL,KAD17-059,130.86,139.52,FuQtzCarb,4,PER,QZ,5,EP,3,CB,3,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,139.52,141.73,FuQtzCarb,5,PER,FU,1,QZ,5,,,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,141.73,167,FuQtzCarb,4,PER,FU,5,QZ,4,CB,4,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,167,171.33,SerQtzCarb,4,PER,MS,3,QZ,4,CB,3,FU,1,,,,0,Henderson,8/28/2017
GCL,KAD17-059,171.33,191.5,TalcChl,4,PER,TA,4,CL,3,CB,2,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,191.5,200.88,TalcChl,4,PER,TA,4,CL,3,,,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,200.88,209.87,SerQtzCarb,3,PER,MS,3,CB,3,QZ,4,FU,2,,,,0,Henderson,8/28/2017
GCL,KAD17-059,209.87,245.17,FuQtzCarb,5,PER,FU,5,QZ,5,CB,3,AB,2,,,,0,Henderson,8/28/2017
GCL,KAD17-059,245.17,255,SerQtzCarb,4,PER,MS,3,CB,4,QZ,4,TA,1,AB,3,,0,Henderson,8/28/2017
GCL,KAD17-059,255,281.87,TalcChl,4,PER,TA,4,CL,4,,,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,281.87,284.27,QtzCarb,3,PER,QZ,4,CB,3,,,,,,,,0,Henderson,8/28/2017
GCL,KAD17-059,284.27,302.94,TalcChl,4,PER,TA,4,CL,4,,,,,,,,0,Henderson,8/29/2017
GCL,KAD17-059,302.94,314.14,SerQtzCarb,4,PER,QZ,4,CB,4,MS,2,,,,,,0,Henderson,8/29/2017
GCL,KAD17-059,314.14,328.7,SerQtzCarb,3,PAT,MS,3,QZ,3,CB,2,FU,2,,,,0,Henderson,8/29/2017
GCL,KAD17-059,328.7,330,SerQtzCarb,3,SEL,MS,3,,,,,,,,,,0,Henderson,8/29/2017
GCL,KAD17-060,12.44,14.44,SerQtzCarb,3,PER,CB,3,QZ,3,CL,3,CA,3,FU,2,Brown chlorite and weak fuchsite alteration.,0,Blackwell,8/27/2017
GCL,KAD17-060,14.44,24.37,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,3,TA,1,CA,3,,0,Blackwell,8/27/2017
GCL,KAD17-060,24.37,27,SerQtzCarb,3,PER,CB,3,QZ,3,MS,2,CL,2,CA,2,,0,Blackwell,8/27/2017
GCL,KAD17-061,0,17,NA,NA,,,,,,,,,,,,,0,Shiroki,9/3/2017
GCL,KAD17-061,17,36.18,ChlQtzCarb,4,PER,CA,4,CB,4,CL,4,QZ,3,,,,0,Shiroki,8/28/2017
GCL,KAD17-061,36.18,39.81,TalcChl,4,PER,CL,5,TA,3,CB,3,QZ,2,,,,0,Shiroki,8/28/2017
GCL,KAD17-061,39.81,42.12,SerQtzCarb,3,PER,MS,2,CB,3,QZ,3,CL,3,,,,0,Shiroki,8/28/2017
GCL,KAD17-061,42.12,50,TalcChl,4,PER,CL,4,TA,4,,,,,,,,0,Shiroki,8/29/2017
GCL,KAD17-062,14.46,17.36,ChlCarbCal,4,PER,CL,4,CA,4,CB,3,QZ,2,,,,0,Henderson,8/31/2017
GCL,KAD17-062,17.36,40.8,TalcChlCal,3,PER,TA,3,CL,4,CA,4,,,,,,0,Henderson,8/31/2017
GCL,KAD17-062,40.8,43.78,TalcChlCal,3,PER,CL,4,CA,4,TA,2,,,,,,0,Henderson,8/31/2017
GCL,KAD17-062,43.78,74.88,ChlCarbCal,4,PER,CA,4,CL,4,QZ,2,CB,4,,,,0,Henderson,9/1/2017
GCL,KAD17-062,74.88,82.22,ChlQtzCarb,4,PER,QZ,5,CL,2,,,,,,,,0,Henderson,9/1/2017
GCL,KAD17-062,82.22,85.33,ChlQtzCarb,4,PER,CL,4,QZ,4,,,,,,,,0,Henderson,9/1/2017
GCL,KAD17-062,85.33,91.77,FuQtzCarb,4,PER,FU,2,QZ,4,CB,4,,,,,,0,Henderson,9/1/2017
GCL,KAD17-062,91.77,94.43,SerQtzCarb,4,PER,CB,4,QZ,3,MS,4,,,,,,0,Henderson,9/1/2017
GCL,KAD17-062,94.43,98.21,FuQtzCarb,4,PER,FU,2,QZ,4,CB,4,,,,,,0,Henderson,9/2/2017
GCL,KAD17-062,98.21,108.77,SerQtzCarb,3,PER,MS,3,QZ,3,CB,4,AB,2,,,,0,Henderson,9/2/2017
GCL,KAD17-062,108.77,115.5,FuQtzCarb,3,PER,CB,5,QZ,4,FU,4,RU,2,,,,0,Henderson,9/2/2017
GCL,KAD17-062,115.5,116.14,FuQtzCarb,,,,,,,,,,,,,,0,Henderson,9/2/2017
GCL,KAD17-062,116.14,116.75,NA,NA,,,,,,,,,,,,,0,Henderson,9/3/2017
GCL,KAD17-062,116.75,118.88,NA,NA,,,,,,,,,,,,,0,Henderson,9/3/2017
GCL,KAD17-062,118.88,120,NA,NA,,,,,,,,,,,,,0,Henderson,9/3/2017
GCL,KAD17-063,10.5,15.47,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,3,MS,2,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,15.47,39.97,TalcChl,4,PER,CL,5,TA,3,CB,2,,,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,39.97,41.8,ChlQtzCarb,5,PER,CB,5,QZ,2,CL,2,,,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,41.8,51.2,ChlCarb,3,PER,CL,3,CB,3,,,,,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,51.2,54.52,Albite,3,PER,AB,3,QZ,3,CB,3,CL,1,FU,1,,0,Shiroki,8/30/2017
GCL,KAD17-063,54.52,68.56,FuQtzCarb,4,PER,FU,3,CB,4,QZ,4,AB,2,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,68.56,75,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,3,AB,2,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,75,93.4,TalcChl,4,PER,CL,4,TA,4,AB,2,,,,,,0,Shiroki,8/30/2017
GCL,KAD17-063,93.4,95.55,ChlQtzCarb,4,PER,CL,4,QZ,4,CB,4,,,,,,0,Shiroki,8/31/2017
GCL,KAD17-063,95.55,99.2,ChlQtzCarb,3,PER,CL,3,CB,3,QZ,3,,,,,,0,Shiroki,8/31/2017
GCL,KAD17-063,99.2,101,TalcChl,5,PER,CL,5,CB,3,QZ,2,TA,2,,,,0,Shiroki,8/31/2017
