Project,Hole,From_m,To_m,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Min4,Min5,Comments,Relog,Logger,Timestamp
GCL,KAD17-068,25.19,26.21,3,DIS,2,FALSE,PY,AS,,,,,0,Shiroki,9/5/2017
GCL,KAD17-068,26.21,32,3,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/5/2017
GCL,KAD17-068,32,35,3,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/5/2017
GCL,KAD17-068,35,93,4,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,93,94.48,4,VN,3,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,94.48,97.11,1,VN,0.1,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,97.11,114.42,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,114.42,140.2,1,BLP,0.1,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,140.2,143,1,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,143,154.7,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,154.7,168,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,168,170.75,3,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/6/2017
GCL,KAD17-068,170.75,208.5,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/7/2017
GCL,KAD17-068,208.5,232.25,4,DIS,3,FALSE,PY,CP,,,,,0,Brown,9/7/2017
GCL,KAD17-068,232.25,253.75,2,DIS,0.5,FALSE,PY,,,,,,0,Brown,9/8/2017
GCL,KAD17-068,253.75,276.45,NA,,,FALSE,,,,,,,0,Shiroki,9/8/2017
GCL,KAD17-068,276.45,281.8,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/8/2017
GCL,KAD17-068,281.8,282.55,NA,,,FALSE,,,,,,,0,Shiroki,9/8/2017
GCL,KAD17-068,282.55,289,3,DIS,0.5,FALSE,PY,AS,,,,,0,Shiroki,9/8/2017
GCL,KAD17-068,289,295.36,3,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,9/8/2017
GCL,KAD17-068,295.36,304.18,4,DIS,2,FALSE,PY,CP,,,,,0,Shiroki,9/9/2017
GCL,KAD17-068,304.18,317.7,1,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/9/2017
GCL,KAD17-068,317.7,324.92,4,DIS,1,FALSE,PY,AS,,,,Possible Arsenian Pyrite 0.01 %,0,Shiroki,9/9/2017
GCL,KAD17-068,324.92,334.57,2,DIS,0.5,FALSE,PY,,,,,Possible Arsenian Pyrite and Black Sulphides,0,Shiroki,9/9/2017
GCL,KAD17-068,334.57,353.23,4,DIS,2,FALSE,PY,AS,,,,Black Sulphides trace 0.1 % extremely fine wisps/stringers,0,Shiroki,9/9/2017
GCL,KAD17-068,353.23,353.92,1,DIS,0.1,FALSE,PY,CP,,,,,0,Shiroki,9/9/2017
GCL,KAD17-068,353.92,362,4,DIS,2,FALSE,PY,AS,,,,,0,Shiroki,9/10/2017
GCL,KAD17-068,362,380.4,2,DIS,2,FALSE,PY,AS,,,,,0,Shiroki,9/10/2017
GCL,KAD17-068,380.4,397.33,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/10/2017
GCL,KAD17-068,397.33,406,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/10/2017
GCL,KAD17-068,406,414.58,2,DIS,0.5,FALSE,PY,TT,,,,Steel-grey tennantite 0.05 %?,0,Shiroki,9/10/2017
GCL,KAD17-068,414.58,438,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/10/2017
GCL,KAD17-069A,17.21,19.21,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,19.21,24.93,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,24.93,27.4,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,27.4,38.22,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,38.22,39.42,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,39.42,55.32,3,DIS,1,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,55.32,56,NA,,,FALSE,,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,56,62.04,3,DIS,1,FALSE,PY,SP,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,62.04,62.66,NA,,,FALSE,,,,,,,0,Henderson,9/24/2017
GCL,KAD17-069A,62.66,63,3,DIS,0.5,FALSE,PY,,,,,,0,Henderson,9/24/2017
GCL,KAD17-070,11.09,15.5,3,DIS,1,FALSE,PY,,,,,"Moderate pyrite, euhedral 1-2mm size grains within QC stockwork veins and chlorite/fuchsite-rich foliation plains.",0,Andrienko,9/7/2017
GCL,KAD17-070,15.5,20.07,5,DIS,5,FALSE,PY,,,,,Disseminated and as veins.,0,Andrienko,9/7/2017
GCL,KAD17-070,20.07,24.09,5,DIS,5,FALSE,PY,,,,,Disseminated and as veins.,0,Andrienko,9/7/2017
GCL,KAD17-070,24.09,29.4,4,DIS,1.5,FALSE,PY,,,,,"Moderate to strong pyrite; fine-grained to euhedral 1mm size, disseminated within the groundmass and along the fuchsite/chlorite-rich foliation plains.",0,Andrienko,9/7/2017
GCL,KAD17-070,29.4,32.61,4,DIS,2,TRUE,PY,,,,,"Strong pyrite and disseminated gold along fuchsite/chlorite-rich foliation plains. Pyrite is disseminated fine-grained and euhedral 1-2mm size grains. Gold is 0.1 to 1-2mm sized grains within grey quartz veins, foliation plains, and carb altered groundmass.",0,Andrienko,9/7/2017
GCL,KAD17-070,32.61,35.58,3,DIS,1,FALSE,PY,,,,,"Weak to moderate, weakening downhole.",0,Andrienko,9/7/2017
GCL,KAD17-070,35.58,51.16,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/8/2017
GCL,KAD17-070,51.16,58.5,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/8/2017
GCL,KAD17-070,58.5,60,NA,,,FALSE,,,,,,,0,Andrienko,9/8/2017
GCL,KAD17-070,60,63.45,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/8/2017
GCL,KAD17-070,63.45,73,2,DIS,0.25,FALSE,PY,,,,,Trace-weak pyrite.,0,Andrienko,9/8/2017
GCL,KAD17-070,73,78,1,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,9/8/2017
GCL,KAD17-070,78,95.71,1,DIS,0.1,FALSE,PY,,,,,Up to 0.5cm size sporadic anhedral grains.,0,Andrienko,9/9/2017
GCL,KAD17-070,95.71,107.8,2,BLP,0.25,FALSE,PY,,,,,Trace to weak pyrite; disseminated and as blebs.,0,Andrienko,9/9/2017
GCL,KAD17-070,107.8,119.41,1,DIS,0.1,FALSE,PY,,,,,Pyrite within groundmass and stockwork veins.,0,Andrienko,9/9/2017
GCL,KAD17-070,119.41,146.44,1,DIS,0.1,FALSE,PY,,,,,Pyrite/arsenian-pyrite within the groundmass and stockwork veins.,0,Andrienko,9/11/2017
GCL,KAD17-070,146.44,157.58,2,DIS,0.5,FALSE,PY,CP,,,,"Weak pyrite/arsenian-pyrite, trace chalcopyrite.",0,Andrienko,9/11/2017
GCL,KAD17-070,157.58,159,1,DIS,0.1,FALSE,PY,,,,,"Pyrite is within stockwork veins, and concentrated along foliation plains.",0,Andrienko,9/11/2017
GCL,KAD17-071,5,28,3,DIS,1,FALSE,PY,,,,,,0,Brown,9/10/2017
GCL,KAD17-071,28,37.91,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/11/2017
GCL,KAD17-071,37.91,56,3,DIS,1,FALSE,PY,AS,,,,,0,Brown,9/11/2017
GCL,KAD17-071,56,71,4,BLP,3,FALSE,PY,,,,,,0,Brown,9/11/2017
GCL,KAD17-071,71,147.29,4,DIS,2,FALSE,PY,,,,,,0,Brown,9/12/2017
GCL,KAD17-071,147.29,153.53,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/12/2017
GCL,KAD17-071,153.53,204.35,1,DIS,0.1,FALSE,PY,,,,,,0,Brown,9/12/2017
GCL,KAD17-071,204.35,213.63,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,213.63,222.17,1,DIS,0.1,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,222.17,226,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,226,229,4,DIS,3,TRUE,PY,VG,,,,,0,Brown,9/14/2017
GCL,KAD17-071,229,230.85,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,230.85,238.85,3,DIS,1,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,238.85,244,4,DIS,3,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,244,280.3,3,DIS,1,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,280.3,280.85,2,DIS,0.5,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,280.85,291.85,3,DIS,1,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,291.85,296.27,3,VN,2,FALSE,PY,,,,,,0,Brown,9/14/2017
GCL,KAD17-071,296.27,307.57,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,307.57,312.7,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,312.7,313.9,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,313.9,315.77,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,315.77,317.6,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,317.6,323.26,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,323.26,323.9,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,323.9,329.5,NA,,,FALSE,,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-071,329.5,330,NA,,,FALSE,,,,,,,0,Shiroki,9/16/2017
GCL,KAD17-071,330,333,NA,,,FALSE,,,,,,,0,Shiroki,9/16/2017
GCL,KAD17-071,333,334.58,NA,,,FALSE,,,,,,,0,Shiroki,9/16/2017
GCL,KAD17-072,6.67,9.65,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/11/2017
GCL,KAD17-072,9.65,15,5,DIS,4,FALSE,PY,AS,,,,"Pyrite 3 %, Arsenopyrite 1 %",0,Shiroki,9/11/2017
GCL,KAD17-072,15,28.25,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/11/2017
GCL,KAD17-072,28.25,38.45,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,38.45,48.5,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,48.5,61,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,61,69,4,DIS,4,FALSE,PY,AS,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,69,88,2,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,88,95.81,3,DIS,1,FALSE,PY,CP,AS,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,95.81,103,5,DIS,4,FALSE,PY,AS,CP,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,103,103.68,5,BLP,5,FALSE,PY,CP,AS,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,103.68,105.56,4,DIS,3,FALSE,PY,AS,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,105.56,106.46,5,BLP,15,FALSE,PY,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,106.46,110.18,4,DIS,4,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,110.18,111.13,5,BLP,15,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,111.13,111.66,5,DIS,15,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,111.66,112.75,5,BLP,15,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,112.75,116.8,5,DIS,10,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,116.8,117.35,5,DIS,5,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,117.35,135.88,3,DIS,1,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,135.88,139.15,2,DIS,0.5,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,139.15,149.36,4,DIS,3,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,149.36,152.2,5,BLP,15,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,152.2,155.3,4,DIS,2,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,155.3,165,4,DIS,3,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,165,181.93,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,181.93,183.32,4,DIS,5,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,183.32,198.84,3,DIS,1,FALSE,PY,AS,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,198.84,214.6,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,214.6,222.41,1,DIS,0.05,FALSE,PY,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,222.41,267.16,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/14/2017
GCL,KAD17-072,267.16,278.89,1,DIS,0.1,FALSE,PY,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,278.89,285.07,4,BLP,15,FALSE,PY,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,285.07,291,2,DIS,0.25,FALSE,PY,,,,,Mineralization stronger at the top of break with trace on throughout the lower portion.,0,Blackwell,9/14/2017
GCL,KAD17-072,291,294.12,1,DIS,0.25,FALSE,PY,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,294.12,297.5,2,DIS,0.1,FALSE,PY,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,297.5,307.38,3,DIS,1,FALSE,PY,CP,PO,,,,0,Shiroki,9/15/2017
GCL,KAD17-072,307.38,308.58,4,BLP,15,FALSE,PY,PO,,,,,0,Shiroki,9/15/2017
GCL,KAD17-072,308.58,330,2,DIS,1,FALSE,PY,PO,,,,,0,Shiroki,9/15/2017
GCL,KAD17-073,15,34.78,1,DIS,0.1,FALSE,PY,CP,,,,Disseminated to patchy witht the QC rounded grains. Locally moderate.,0,Andrienko,9/14/2017
GCL,KAD17-073,34.78,41.65,1,DIS,0.1,FALSE,PY,,,,,Concentrated along foliation plains and vein margins.,0,Andrienko,9/14/2017
GCL,KAD17-073,41.65,52.86,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/12/2017
GCL,KAD17-073,52.86,68.7,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/13/2017
GCL,KAD17-073,68.7,98.89,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/14/2017
GCL,KAD17-073,98.89,118.61,1,DIS,0.1,FALSE,PY,,,,,Trace to weak disseminated pyrite; very trace arsenian pyrite; usually concentrated along foliation plains and vein margins. Very trace within stockwork veins.,0,Andrienko,9/14/2017
GCL,KAD17-073,118.61,130.32,1,DIS,0.1,FALSE,PY,,,,,"Trace overall pyrite/arsenian pyrite, weak within the albitite dykes.",0,Andrienko,9/14/2017
GCL,KAD17-073,130.32,146.78,1,DIS,0.1,FALSE,PY,,,,,Very trace disseminated pyrite/arsenian-pyrite.,0,Andrienko,9/15/2017
GCL,KAD17-073,146.78,150,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,5.45,30.85,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-074,30.85,33.69,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-074,33.69,36.73,5,DIS,3,FALSE,PY,,,,,Intense pyrite mineralization within the healed brecciated section.,0,Andrienko,9/15/2017
GCL,KAD17-074,36.73,38.5,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,38.5,52.32,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,52.32,58.86,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,58.86,65.9,3,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,65.9,71.12,4,DIS,2,FALSE,PY,,,,,Pyrite and arsenian pyrite; strongly associated with the mudstone infill.,0,Andrienko,9/16/2017
GCL,KAD17-074,71.12,86.07,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/16/2017
GCL,KAD17-074,86.07,95.62,5,DIS,3,FALSE,PY,AS,,,,"Intense disseminated pyrite, moderate arsenopyrite; coarse-grained up to 2-3mm in size. Mineralization is concentrated within the QC-altered groundmass, chlorite-rich foliation plains, and dark grey stockwork qz veins.",0,Andrienko,9/16/2017
GCL,KAD17-074,95.62,103.49,1,DIS,0.25,FALSE,PY,,,,,"Trace to weak pyrite mineralization along foliation plains, and within stockwork veins.",0,Andrienko,9/16/2017
GCL,KAD17-074,103.49,112.89,3,DIS,1,FALSE,PY,,,,,"Disseminated pyrite concentrated along foliation plains, euhedral and usually coarse-grained, up to 3-4mm grain size.",0,Andrienko,9/16/2017
GCL,KAD17-074,112.89,133,1,DIS,0.1,FALSE,PY,,,,,"Trace pyrite overall, very sparse grains, up to 3mm euhedral.",0,Andrienko,9/16/2017
GCL,KAD17-074,133,136.94,3,,1.5,FALSE,PY,,,,,Moderate to strong pyrite mineralization.,0,Andrienko,9/16/2017
GCL,KAD17-074,136.94,141.12,1,DIS,0.1,FALSE,PY,,,,,Very fine to 0.5mm size euhedral pyrite.,0,Andrienko,9/16/2017
GCL,KAD17-074,141.12,153.47,2,BLP,0.75,FALSE,PY,,,,,Weak to moderate mineralization of pyrite.,0,Andrienko,9/16/2017
GCL,KAD17-074,153.47,155.07,5,DIS,3,FALSE,PY,,,,,Within foliation plains and veins.,0,Andrienko,9/16/2017
GCL,KAD17-074,155.07,230.78,1,DIS,0.1,FALSE,PY,PO,,,,Pyrrhotite within stockwork veins.,0,Andrienko,9/17/2017
GCL,KAD17-074,230.78,249,1,DIS,0.1,FALSE,PY,CP,,,,,0,Andrienko,9/17/2017
GCL,KAD17-075,13,16.06,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,16.06,20.21,2,DIS,0.1,FALSE,PY,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,20.21,23.54,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,23.54,36.78,2,DIS,1,FALSE,PY,CP,,,,Mineralization throughout the groundmass with moderate mineralization that occurs in the halos of the the vein halos with Py and CP.,0,Unknown,9/16/2017
GCL,KAD17-075,36.78,38.59,3,DIS,0.1,FALSE,PY,CP,,,,,0,Unknown,9/16/2017
GCL,KAD17-075,38.59,61.31,2,DIS,0.25,FALSE,PY,CP,,,,Pyrite and Chalcopyrite mineralization is high in Qtz blebs that are patchy around the Qtz-Carb veins.,0,Unknown,9/17/2017
GCL,KAD17-075,61.31,68.8,2,DIS,0.1,FALSE,PY,CP,,,,,0,Unknown,9/17/2017
GCL,KAD17-075,68.8,72,1,DIS,0.1,FALSE,PY,CP,,,,Mineralization is weak.,0,Unknown,9/18/2017
GCL,KAD17-075,75.65,76.5,1,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,9/18/2017
GCL,KAD17-075,76.5,81.66,2,DIS,0.1,FALSE,PY,CP,,,,Within the foliation of Qtz-Carb.,0,Hoang,9/18/2017
GCL,KAD17-075,81.66,93,NA,,,FALSE,,,,,,"No core recovered, Void.",0,Hoang,9/22/2017
GCL,KAD17-075,93,102.25,1,DIS,0.1,FALSE,PY,,,,,,0,Hoang,9/22/2017
GCL,KAD17-075,102.25,103.87,NA,,,FALSE,,,,,,,0,Hoang,9/22/2017
GCL,KAD17-075,103.87,109.3,1,DIS,0.1,FALSE,PY,,,,,,0,Hoang,9/22/2017
GCL,KAD17-076,4.34,23.51,3,DIS,1,FALSE,PY,AS,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,23.51,25.47,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,25.47,27.58,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,27.58,32.13,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,32.13,68.87,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,68.87,170.4,1,DIS,0.1,FALSE,PY,,,,,fine to coarse cubes occur in Qz-Carb-Cal-Talc veins,0,Shiroki,9/18/2017
GCL,KAD17-076,170.4,171,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,171,175.15,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,175.15,177.37,1,DIS,0.1,FALSE,PY,AS,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,177.37,179.17,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,179.17,182.56,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,182.56,202.72,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,202.72,204.8,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,204.8,212.33,3,DIS,1,FALSE,PY,AS,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,212.33,212.76,NA,,,FALSE,,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,212.76,219.33,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,219.33,220.81,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,220.81,221.08,4,DIS,3,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,221.08,231,2,DIS,1,FALSE,PY,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,231,248.87,3,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,248.87,256.57,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,256.57,258.88,1,DIS,0.1,FALSE,PY,AS,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,258.88,263.7,2,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,263.7,266.1,2,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,266.1,273,2,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,273,277.4,1,DIS,0.1,FALSE,PY,CP,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,277.4,298.1,3,DIS,2,FALSE,PY,CP,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,298.1,298.73,NA,,,FALSE,,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,298.73,300,3,BLP,2,FALSE,PY,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,300,317.41,1,DIS,0.15,FALSE,PY,CP,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,317.41,320.15,2,DIS,0.5,FALSE,PY,,,,,Py in latching pieces of Fuch-Brown Carb UM at top of contact,0,Shiroki,9/20/2017
GCL,KAD17-076,320.15,323.5,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,323.5,324.67,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,324.67,326.5,NA,,,FALSE,,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,326.5,327.9,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,327.9,338.71,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/22/2017
GCL,KAD17-076,338.71,340.5,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,9/22/2017
GCL,KAD17-076,340.5,357,1,DIS,0.1,FALSE,PY,,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,357,376.89,1,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,376.89,396,2,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,396,440,2,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,9/24/2017
GCL,KAD17-076,440,447.52,1,DIS,0.1,FALSE,PY,CP,,,,immature to cubic Pyrite crystals in matrix,0,Hoang,9/24/2017
GCL,KAD17-076,447.52,462,1,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,9/24/2017
GCL,KAD17-077,4.96,9.85,5,VN,3,FALSE,PY,,,,,"Disseminated pyrite as blebs concentrated along foliation plains, pyrite veins, and within stockwork veins. Very fine grained to 1mm size euhedral.",0,Andrienko,9/17/2017
GCL,KAD17-077,9.85,14.45,4,DIS,2,FALSE,PY,,,,,Disseminated pyrite; mostly concentrated within chlorite-rich foliation plains and outside of vein margins. Moderate pyrite within stockwork veins.,0,Andrienko,9/17/2017
GCL,KAD17-077,14.45,17.74,5,VE,2,FALSE,PY,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-077,17.74,32.18,4,DIS,2,FALSE,PY,,,,,"Within QC-calcite veins, and foliation plains. Mostly within foliation plains.",0,Andrienko,9/19/2017
GCL,KAD17-077,32.18,38.65,5,BLP,3,FALSE,PY,,,,,"Blebs and bleb clasts of pyrite, associated with veining.",0,Andrienko,9/19/2017
GCL,KAD17-077,38.65,44.33,3,DIS,1,FALSE,PY,,,,,,0,Andrienko,9/18/2017
GCL,KAD17-077,44.33,46.66,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/18/2017
GCL,KAD17-077,46.66,85.9,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,9/18/2017
GCL,KAD17-077,85.9,142.56,5,BLP,15,FALSE,PY,CP,,,,"Very intense pyrite as blebs and euhedral grains, surrounded by QC-calcite veins, up to 5-7 cm size, blebs are display a brecciated texture in localized sections. Blebs have a radial outer rim texture. Weak chalcopyrite within stringers.",0,Andrienko,9/18/2017
GCL,KAD17-077,142.56,156.77,5,VN,2,FALSE,PY,PO,CP,,,"Strong disseminated pyrite, moderate pyrrhotite and pyrite within veins and as fracture fill, and within foliation plains. Chalcopyrite is within QC-calcite veins.",0,Andrienko,9/19/2017
